1196,Unbarred Tight Spiral
1197,Merging
1198,Unbarred Tight Spiral
1199,Barred Spiral
1200,Merging
1201,Barred Spiral
1202,Merging
1203,Round Smooth
1204,Merging
1205,Merging
1206,Barred Spiral
1207,Round Smooth
1208,Disturbed
1209,Disturbed
1210,Barred Spiral
1211,Barred Spiral
1212,Barred Spiral
1213,Unbarred Loose Spiral
1214,Barred Spiral
1215,Round Smooth
1216,Round Smooth
1217,Edge-on without Bulge
1218,In-between Round Smooth
1219,In-between Round Smooth
1220,In-between Round Smooth
1221,Unbarred Loose Spiral
1222,Merging
1223,Barred Spiral
1224,Unbarred Loose Spiral
1225,Unbarred Loose Spiral
1226,Unbarred Loose Spiral
1227,Edge-on with Bulge
1228,Edge-on with Bulge
1229,Round Smooth
1230,Barred Spiral
1231,Unbarred Loose Spiral
1232,Unbarred Loose Spiral
1233,Edge-on without Bulge
1234,Merging
1235,Disturbed
1236,Unbarred Tight Spiral
1237,Round Smooth
1238,Round Smooth
1239,Edge-on with Bulge
1240,In-between Round Smooth
1241,Unbarred Loose Spiral
1242,Round Smooth
1243,Round Smooth
1244,Disturbed
1245,Unbarred Tight Spiral
1246,Edge-on with Bulge
1247,Edge-on with Bulge
1248,Unbarred Loose Spiral
1249,In-between Round Smooth
1250,Unbarred Loose Spiral
1251,Edge-on with Bulge
1252,In-between Round Smooth
1253,Unbarred Loose Spiral
1254,Edge-on without Bulge
1255,Barred Spiral
1256,Round Smooth
1257,Round Smooth
1258,In-between Round Smooth
1259,Round Smooth
1260,Unbarred Loose Spiral
1261,Merging
1262,Edge-on with Bulge
1263,Cigar Shaped Smooth
1264,Round Smooth
1265,Merging
1266,Unbarred Tight Spiral
1267,Cigar Shaped Smooth
1268,Edge-on with Bulge
1269,Barred Spiral
1270,In-between Round Smooth
1271,Unbarred Loose Spiral
1272,Edge-on with Bulge
1273,Unbarred Loose Spiral
1274,In-between Round Smooth
1275,Edge-on without Bulge
1276,Round Smooth
1277,Round Smooth
1278,Merging
1279,Disturbed
1280,Unbarred Loose Spiral
1281,Unbarred Loose Spiral
1282,Round Smooth
1283,Edge-on without Bulge
1284,Round Smooth
1285,Barred Spiral
1286,Round Smooth
1287,Edge-on with Bulge
1288,Merging
1289,Disturbed
1290,Barred Spiral
1291,In-between Round Smooth
1292,Unbarred Loose Spiral
1293,Unbarred Tight Spiral
1294,Unbarred Loose Spiral
1295,Round Smooth
1296,Unbarred Loose Spiral
1297,Edge-on without Bulge
1298,Edge-on without Bulge
1299,Round Smooth
1300,In-between Round Smooth
1301,Unbarred Loose Spiral
1302,Barred Spiral
1303,Edge-on with Bulge
1304,Barred Spiral
1305,In-between Round Smooth
1306,Edge-on with Bulge
1307,Merging
1308,Round Smooth
1309,Round Smooth
1310,In-between Round Smooth
1311,Round Smooth
1312,In-between Round Smooth
1313,In-between Round Smooth
1314,Unbarred Loose Spiral
1315,Barred Spiral
1316,Round Smooth
1317,Unbarred Loose Spiral
1318,Disturbed
1319,Edge-on without Bulge
1320,Merging
1321,Merging
1322,Round Smooth
1323,Unbarred Loose Spiral
1324,In-between Round Smooth
1325,Unbarred Tight Spiral
1326,Round Smooth
1327,Merging
1328,Unbarred Loose Spiral
1329,Unbarred Tight Spiral
1330,Edge-on with Bulge
1331,Edge-on without Bulge
1332,Edge-on without Bulge
1333,Merging
1334,Unbarred Loose Spiral
1335,Unbarred Tight Spiral
1336,Disturbed
1337,Barred Spiral
1338,Edge-on with Bulge
1339,Round Smooth
1340,Unbarred Loose Spiral
1341,Merging
1342,Edge-on with Bulge
1343,Unbarred Loose Spiral
1344,Unbarred Tight Spiral
1345,Barred Spiral
1346,In-between Round Smooth
1347,Unbarred Loose Spiral
1348,Edge-on with Bulge
1349,Round Smooth
1350,In-between Round Smooth
1351,Round Smooth
1352,Unbarred Tight Spiral
1353,Edge-on with Bulge
1354,Unbarred Loose Spiral
1355,In-between Round Smooth
1356,In-between Round Smooth
1357,Round Smooth
1358,Unbarred Tight Spiral
1359,Unbarred Loose Spiral
1360,Unbarred Tight Spiral
1361,Disturbed
1362,Edge-on with Bulge
1363,Unbarred Loose Spiral
1364,Merging
1365,In-between Round Smooth
1366,Disturbed
1367,Barred Spiral
1368,Merging
1369,Edge-on without Bulge
1370,In-between Round Smooth
1371,Barred Spiral
1372,Unbarred Loose Spiral
1373,Round Smooth
1374,Unbarred Tight Spiral
1375,Barred Spiral
1376,Edge-on with Bulge
1377,Merging
1378,Unbarred Loose Spiral
1379,Edge-on with Bulge
1380,Edge-on with Bulge
1381,Edge-on with Bulge
1382,Round Smooth
1383,In-between Round Smooth
1384,Barred Spiral
1385,Edge-on with Bulge
1386,Unbarred Tight Spiral
1387,Unbarred Loose Spiral
1388,Round Smooth
1389,Barred Spiral
1390,Disturbed
1391,Edge-on without Bulge
1392,Edge-on without Bulge
1393,Merging
1394,Unbarred Tight Spiral
1395,In-between Round Smooth
1396,Unbarred Loose Spiral
1397,Cigar Shaped Smooth
1398,Unbarred Tight Spiral
1399,In-between Round Smooth
1400,Merging
1401,Unbarred Loose Spiral
1402,Round Smooth
1403,Cigar Shaped Smooth
1404,Round Smooth
1405,Edge-on without Bulge
1406,Barred Spiral
1407,Barred Spiral
1408,Merging
1409,Merging
1410,Barred Spiral
1411,Round Smooth
1412,Unbarred Tight Spiral
1413,In-between Round Smooth
1414,Edge-on with Bulge
1415,Edge-on without Bulge
1416,Round Smooth
1417,Edge-on with Bulge
1418,Unbarred Tight Spiral
1419,Round Smooth
1420,Unbarred Loose Spiral
1421,Disturbed
1422,Unbarred Loose Spiral
1423,Unbarred Loose Spiral
1424,Round Smooth
1425,Barred Spiral
1426,Disturbed
1427,Barred Spiral
1428,In-between Round Smooth
1429,Barred Spiral
1430,Merging
1431,Barred Spiral
1432,Unbarred Loose Spiral
1433,Edge-on with Bulge
1434,Edge-on without Bulge
1435,Round Smooth
1436,In-between Round Smooth
1437,In-between Round Smooth
1438,Barred Spiral
1439,Unbarred Tight Spiral
1440,Unbarred Tight Spiral
1441,Edge-on with Bulge
1442,In-between Round Smooth
1443,Round Smooth
1444,Merging
1445,Round Smooth
1446,In-between Round Smooth
1447,Round Smooth
1448,In-between Round Smooth
1449,In-between Round Smooth
1450,Round Smooth
1451,Unbarred Tight Spiral
1452,In-between Round Smooth
1453,Barred Spiral
1454,Round Smooth
1455,Unbarred Tight Spiral
1456,Unbarred Loose Spiral
1457,Merging
1458,Barred Spiral
1459,Round Smooth
1460,Round Smooth
1461,Unbarred Loose Spiral
1462,In-between Round Smooth
1463,Edge-on with Bulge
1464,Barred Spiral
1465,Unbarred Tight Spiral
1466,Disturbed
1467,Disturbed
1468,Barred Spiral
1469,Unbarred Loose Spiral
1470,Edge-on without Bulge
1471,Round Smooth
1472,Merging
1473,Round Smooth
1474,Edge-on without Bulge
1475,Barred Spiral
1476,Edge-on with Bulge
1477,Unbarred Loose Spiral
1478,Unbarred Loose Spiral
1479,Edge-on without Bulge
1480,Merging
1481,Round Smooth
1482,Unbarred Tight Spiral
1483,Barred Spiral
1484,Round Smooth
1485,Unbarred Loose Spiral
1486,Unbarred Loose Spiral
1487,Disturbed
1488,Barred Spiral
1489,Edge-on without Bulge
1490,Barred Spiral
1491,Merging
1492,Barred Spiral
1493,Round Smooth
1494,Merging
1495,Unbarred Tight Spiral
1496,Cigar Shaped Smooth
1497,Cigar Shaped Smooth
1498,Cigar Shaped Smooth
1499,Edge-on with Bulge
1500,Round Smooth
1501,Round Smooth
1502,In-between Round Smooth
1503,Merging
1504,Merging
1505,Round Smooth
1506,Round Smooth
1507,Unbarred Tight Spiral
1508,Edge-on with Bulge
1509,Merging
1510,Edge-on without Bulge
1511,Unbarred Loose Spiral
1512,Round Smooth
1513,Merging
1514,In-between Round Smooth
1515,In-between Round Smooth
1516,Round Smooth
1517,In-between Round Smooth
1518,In-between Round Smooth
1519,Unbarred Loose Spiral
1520,Disturbed
1521,Merging
1522,Edge-on with Bulge
1523,Unbarred Loose Spiral
1524,Round Smooth
1525,Edge-on with Bulge
1526,Merging
1527,Unbarred Loose Spiral
1528,Barred Spiral
1529,Barred Spiral
1530,In-between Round Smooth
1531,In-between Round Smooth
1532,Unbarred Loose Spiral
1533,Merging
1534,In-between Round Smooth
1535,Edge-on with Bulge
1536,Merging
1537,Round Smooth
1538,Disturbed
1539,Merging
1540,Unbarred Loose Spiral
1541,Barred Spiral
1542,Edge-on with Bulge
1543,Unbarred Loose Spiral
1544,Edge-on with Bulge
1545,Round Smooth
1546,Edge-on with Bulge
1547,Round Smooth
1548,Barred Spiral
1549,Barred Spiral
1550,Unbarred Tight Spiral
1551,Barred Spiral
1552,In-between Round Smooth
1553,Barred Spiral
1554,Round Smooth
1555,Round Smooth
1556,Disturbed
1557,Edge-on without Bulge
1558,Merging
1559,Unbarred Loose Spiral
1560,Unbarred Tight Spiral
1561,Round Smooth
1562,In-between Round Smooth
1563,Round Smooth
1564,In-between Round Smooth
1565,In-between Round Smooth
1566,Barred Spiral
1567,Merging
1568,Round Smooth
1569,Barred Spiral
1570,Unbarred Loose Spiral
1571,In-between Round Smooth
1572,Disturbed
1573,Round Smooth
1574,Unbarred Tight Spiral
1575,Round Smooth
1576,Round Smooth
1577,Round Smooth
1578,Unbarred Loose Spiral
1579,In-between Round Smooth
1580,Edge-on with Bulge
1581,Unbarred Loose Spiral
1582,Edge-on with Bulge
1583,Unbarred Loose Spiral
1584,Edge-on without Bulge
1585,Unbarred Tight Spiral
1586,Unbarred Tight Spiral
1587,Barred Spiral
1588,Merging
1589,Round Smooth
1590,Round Smooth
1591,Cigar Shaped Smooth
1592,Edge-on with Bulge
1593,Round Smooth
1594,Edge-on with Bulge
1595,In-between Round Smooth
1596,Merging
1597,Barred Spiral
1598,Unbarred Tight Spiral
1599,Unbarred Tight Spiral
1600,Unbarred Tight Spiral
1601,Unbarred Tight Spiral
1602,Barred Spiral
1603,Unbarred Tight Spiral
1604,In-between Round Smooth
1605,Unbarred Loose Spiral
1606,Unbarred Loose Spiral
1607,Edge-on with Bulge
1608,Merging
1609,Barred Spiral
1610,Unbarred Tight Spiral
1611,Unbarred Loose Spiral
1612,Disturbed
1613,Round Smooth
1614,In-between Round Smooth
1615,In-between Round Smooth
1616,Unbarred Loose Spiral
1617,In-between Round Smooth
1618,Round Smooth
1619,Edge-on without Bulge
1620,Barred Spiral
1621,Edge-on without Bulge
1622,Edge-on without Bulge
1623,Edge-on with Bulge
1624,Edge-on with Bulge
1625,Barred Spiral
1626,Edge-on with Bulge
1627,Edge-on with Bulge
1628,Merging
1629,Unbarred Loose Spiral
1630,Round Smooth
1631,Barred Spiral
1632,Barred Spiral
1633,Unbarred Loose Spiral
1634,Unbarred Loose Spiral
1635,Edge-on without Bulge
1636,Unbarred Tight Spiral
1637,Unbarred Loose Spiral
1638,Unbarred Tight Spiral
1639,Round Smooth
1640,In-between Round Smooth
1641,In-between Round Smooth
1642,Barred Spiral
1643,Unbarred Loose Spiral
1644,Merging
1645,In-between Round Smooth
1646,Edge-on without Bulge
1647,Merging
1648,Merging
1649,Edge-on with Bulge
1650,Round Smooth
1651,Unbarred Loose Spiral
1652,Edge-on without Bulge
1653,Barred Spiral
1654,Unbarred Loose Spiral
1655,In-between Round Smooth
1656,In-between Round Smooth
1657,Edge-on with Bulge
1658,Round Smooth
1659,Unbarred Loose Spiral
1660,Round Smooth
1661,In-between Round Smooth
1662,In-between Round Smooth
1663,Unbarred Loose Spiral
1664,Unbarred Loose Spiral
1665,Cigar Shaped Smooth
1666,Barred Spiral
1667,Merging
1668,Barred Spiral
1669,Unbarred Tight Spiral
1670,In-between Round Smooth
1671,Round Smooth
1672,In-between Round Smooth
1673,Unbarred Loose Spiral
1674,Unbarred Tight Spiral
1675,Round Smooth
1676,In-between Round Smooth
1677,Disturbed
1678,Disturbed
1679,Unbarred Loose Spiral
1680,Round Smooth
1681,Round Smooth
1682,Round Smooth
1683,Round Smooth
1684,In-between Round Smooth
1685,Unbarred Tight Spiral
1686,Unbarred Loose Spiral
1687,Barred Spiral
1688,Edge-on without Bulge
1689,Barred Spiral
1690,Merging
1691,In-between Round Smooth
1692,Merging
1693,Unbarred Tight Spiral
1694,Barred Spiral
1695,Round Smooth
1696,In-between Round Smooth
1697,Round Smooth
1698,Barred Spiral
1699,Edge-on with Bulge
1700,Unbarred Tight Spiral
1701,Round Smooth
1702,Unbarred Loose Spiral
1703,Unbarred Tight Spiral
1704,Round Smooth
1705,Edge-on without Bulge
1706,Unbarred Loose Spiral
1707,Edge-on without Bulge
1708,Merging
1709,In-between Round Smooth
1710,Round Smooth
1711,Unbarred Loose Spiral
1712,Unbarred Loose Spiral
1713,Unbarred Loose Spiral
1714,Round Smooth
1715,Unbarred Tight Spiral
1716,Barred Spiral
1717,Unbarred Tight Spiral
1718,Round Smooth
1719,Unbarred Tight Spiral
1720,Disturbed
1721,Edge-on with Bulge
1722,Unbarred Loose Spiral
1723,Cigar Shaped Smooth
1724,Edge-on without Bulge
1725,Round Smooth
1726,Round Smooth
1727,Barred Spiral
1728,Unbarred Loose Spiral
1729,Round Smooth
1730,Merging
1731,Unbarred Loose Spiral
1732,Merging
1733,Merging
1734,Edge-on without Bulge
1735,Unbarred Loose Spiral
1736,Barred Spiral
1737,Round Smooth
1738,Edge-on with Bulge
1739,Edge-on with Bulge
1740,Edge-on without Bulge
1741,Unbarred Loose Spiral
1742,Cigar Shaped Smooth
1743,Barred Spiral
1744,Round Smooth
1745,Barred Spiral
1746,Edge-on without Bulge
1747,Round Smooth
1748,Round Smooth
1749,Edge-on with Bulge
1750,Round Smooth
1751,Merging
1752,Barred Spiral
1753,Cigar Shaped Smooth
1754,Round Smooth
1755,Barred Spiral
1756,Unbarred Loose Spiral
1757,In-between Round Smooth
1758,Edge-on with Bulge
1759,Barred Spiral
1760,In-between Round Smooth
1761,Unbarred Loose Spiral
1762,Merging
1763,Merging
1764,Merging
1765,Unbarred Tight Spiral
1766,Barred Spiral
1767,Round Smooth
1768,In-between Round Smooth
1769,In-between Round Smooth
1770,Round Smooth
1771,Unbarred Tight Spiral
1772,Edge-on with Bulge
1773,Edge-on with Bulge
1774,In-between Round Smooth
1775,Barred Spiral
1776,Unbarred Loose Spiral
1777,Merging
1778,Cigar Shaped Smooth
1779,In-between Round Smooth
1780,Unbarred Tight Spiral
1781,Disturbed
1782,Round Smooth
1783,Barred Spiral
1784,Round Smooth
1785,Unbarred Loose Spiral
1786,Edge-on with Bulge
1787,Merging
1788,Unbarred Loose Spiral
1789,Unbarred Tight Spiral
1790,Merging
1791,Cigar Shaped Smooth
1792,In-between Round Smooth
1793,Unbarred Loose Spiral
1794,Unbarred Loose Spiral
1795,Edge-on without Bulge
1796,Barred Spiral
1797,Unbarred Loose Spiral
1798,In-between Round Smooth
1799,Barred Spiral
1800,Barred Spiral
1801,Merging
1802,Unbarred Loose Spiral
1803,Round Smooth
1804,Round Smooth
1805,Merging
1806,Barred Spiral
1807,Barred Spiral
1808,Barred Spiral
1809,Edge-on with Bulge
1810,Unbarred Tight Spiral
1811,Merging
1812,Disturbed
1813,Edge-on without Bulge
1814,Barred Spiral
1815,Merging
1816,In-between Round Smooth
1817,Unbarred Tight Spiral
1818,Unbarred Tight Spiral
1819,Unbarred Loose Spiral
1820,Unbarred Loose Spiral
1821,Disturbed
1822,Edge-on with Bulge
1823,Edge-on without Bulge
1824,Merging
1825,Round Smooth
1826,Unbarred Tight Spiral
1827,Unbarred Tight Spiral
1828,Edge-on with Bulge
1829,In-between Round Smooth
1830,Unbarred Loose Spiral
1831,Disturbed
1832,Edge-on without Bulge
1833,In-between Round Smooth
1834,Unbarred Loose Spiral
1835,Edge-on with Bulge
1836,Unbarred Loose Spiral
1837,Unbarred Tight Spiral
1838,Barred Spiral
1839,Edge-on with Bulge
1840,Round Smooth
1841,In-between Round Smooth
1842,Unbarred Loose Spiral
1843,Round Smooth
1844,Edge-on without Bulge
1845,Edge-on with Bulge
1846,Disturbed
1847,Edge-on without Bulge
1848,Merging
1849,Merging
1850,Merging
1851,Unbarred Tight Spiral
1852,Merging
1853,Edge-on with Bulge
1854,Barred Spiral
1855,Barred Spiral
1856,Edge-on without Bulge
1857,Unbarred Tight Spiral
1858,Cigar Shaped Smooth
1859,Edge-on without Bulge
1860,Round Smooth
1861,Cigar Shaped Smooth
1862,Barred Spiral
1863,Round Smooth
1864,In-between Round Smooth
1865,Merging
1866,Unbarred Tight Spiral
1867,Unbarred Loose Spiral
1868,Merging
1869,Barred Spiral
1870,Unbarred Loose Spiral
1871,Edge-on with Bulge
1872,Round Smooth
1873,Round Smooth
1874,Merging
1875,Edge-on with Bulge
1876,Round Smooth
1877,Round Smooth
1878,Edge-on with Bulge
1879,Barred Spiral
1880,In-between Round Smooth
1881,Barred Spiral
1882,Round Smooth
1883,In-between Round Smooth
1884,Disturbed
1885,Unbarred Tight Spiral
1886,Edge-on with Bulge
1887,Unbarred Tight Spiral
1888,Unbarred Loose Spiral
1889,Barred Spiral
1890,Unbarred Loose Spiral
1891,Unbarred Loose Spiral
1892,Unbarred Tight Spiral
1893,Unbarred Loose Spiral
1894,In-between Round Smooth
1895,Merging
1896,Merging
1897,Cigar Shaped Smooth
1898,Edge-on without Bulge
1899,Barred Spiral
1900,Unbarred Tight Spiral
1901,Merging
1902,In-between Round Smooth
1903,Edge-on with Bulge
1904,Edge-on with Bulge
1905,Unbarred Loose Spiral
1906,In-between Round Smooth
1907,Edge-on with Bulge
1908,Round Smooth
1909,Unbarred Loose Spiral
1910,Unbarred Loose Spiral
1911,Unbarred Tight Spiral
1912,Edge-on without Bulge
1913,Edge-on with Bulge
1914,Round Smooth
1915,In-between Round Smooth
1916,Barred Spiral
1917,Merging
1918,Barred Spiral
1919,Barred Spiral
1920,Merging
1921,Edge-on without Bulge
1922,Unbarred Loose Spiral
1923,In-between Round Smooth
1924,In-between Round Smooth
1925,Round Smooth
1926,Edge-on with Bulge
1927,In-between Round Smooth
1928,Unbarred Tight Spiral
1929,Edge-on without Bulge
1930,In-between Round Smooth
1931,In-between Round Smooth
1932,Edge-on without Bulge
1933,Disturbed
1934,In-between Round Smooth
1935,Barred Spiral
1936,Unbarred Tight Spiral
1937,Merging
1938,Unbarred Loose Spiral
1939,Edge-on without Bulge
1940,Unbarred Tight Spiral
1941,Merging
1942,Round Smooth
1943,Unbarred Loose Spiral
1944,Unbarred Loose Spiral
1945,In-between Round Smooth
1946,Edge-on with Bulge
1947,Round Smooth
1948,Edge-on without Bulge
1949,In-between Round Smooth
1950,Edge-on without Bulge
1951,Round Smooth
1952,Merging
1953,Merging
1954,Barred Spiral
1955,Merging
1956,Edge-on without Bulge
1957,Cigar Shaped Smooth
1958,Unbarred Tight Spiral
1959,Round Smooth
1960,Merging
1961,Edge-on with Bulge
1962,Edge-on with Bulge
1963,Unbarred Tight Spiral
1964,Merging
1965,Barred Spiral
1966,Edge-on with Bulge
1967,Barred Spiral
1968,Round Smooth
1969,Edge-on with Bulge
1970,Edge-on with Bulge
1971,Unbarred Tight Spiral
1972,In-between Round Smooth
1973,Barred Spiral
1974,In-between Round Smooth
1975,Unbarred Loose Spiral
1976,Unbarred Tight Spiral
1977,Edge-on without Bulge
1978,Edge-on without Bulge
1979,Merging
1980,Edge-on with Bulge
1981,In-between Round Smooth
1982,Unbarred Tight Spiral
1983,Round Smooth
1984,Barred Spiral
1985,Unbarred Loose Spiral
1986,Barred Spiral
1987,Unbarred Loose Spiral
1988,Unbarred Tight Spiral
1989,Edge-on without Bulge
1990,Edge-on without Bulge
1991,Edge-on without Bulge
1992,Round Smooth
1993,Edge-on with Bulge
1994,Edge-on with Bulge
1995,Edge-on with Bulge
1996,Round Smooth
1997,In-between Round Smooth
1998,In-between Round Smooth
1999,Unbarred Loose Spiral
2000,Round Smooth
2001,Round Smooth
2002,Unbarred Loose Spiral
2003,Merging
2004,Unbarred Loose Spiral
2005,Disturbed
2006,Round Smooth
2007,Edge-on with Bulge
2008,Unbarred Loose Spiral
2009,Barred Spiral
2010,Merging
2011,Unbarred Loose Spiral
2012,In-between Round Smooth
2013,Round Smooth
2014,Unbarred Tight Spiral
2015,Edge-on without Bulge
2016,Round Smooth
2017,In-between Round Smooth
2018,Disturbed
2019,Edge-on with Bulge
2020,Merging
2021,Round Smooth
2022,Unbarred Loose Spiral
2023,Edge-on without Bulge
2024,In-between Round Smooth
2025,Edge-on without Bulge
2026,Unbarred Loose Spiral
2027,In-between Round Smooth
2028,Merging
2029,Merging
2030,Merging
2031,Edge-on without Bulge
2032,Barred Spiral
2033,Round Smooth
2034,Unbarred Loose Spiral
2035,Edge-on with Bulge
2036,Unbarred Loose Spiral
2037,In-between Round Smooth
2038,Unbarred Loose Spiral
2039,Unbarred Loose Spiral
2040,Merging
2041,Barred Spiral
2042,Edge-on with Bulge
2043,Merging
2044,Merging
2045,Round Smooth
2046,Merging
2047,Barred Spiral
2048,Unbarred Loose Spiral
2049,In-between Round Smooth
2050,Barred Spiral
2051,Merging
2052,In-between Round Smooth
2053,Round Smooth
2054,Merging
2055,In-between Round Smooth
2056,Round Smooth
2057,Round Smooth
2058,Merging
2059,In-between Round Smooth
2060,Unbarred Loose Spiral
2061,Disturbed
2062,Barred Spiral
2063,Barred Spiral
2064,Merging
2065,Barred Spiral
2066,Round Smooth
2067,Edge-on with Bulge
2068,Unbarred Loose Spiral
2069,In-between Round Smooth
2070,Round Smooth
2071,In-between Round Smooth
2072,Unbarred Loose Spiral
2073,Edge-on with Bulge
2074,Unbarred Tight Spiral
2075,Edge-on with Bulge
2076,Edge-on with Bulge
2077,Edge-on with Bulge
2078,Merging
2079,Unbarred Tight Spiral
2080,Unbarred Loose Spiral
2081,In-between Round Smooth
2082,Unbarred Loose Spiral
2083,Cigar Shaped Smooth
2084,Merging
2085,Merging
2086,Round Smooth
2087,Merging
2088,Merging
2089,Round Smooth
2090,Barred Spiral
2091,Merging
2092,Disturbed
2093,In-between Round Smooth
2094,Edge-on with Bulge
2095,Unbarred Tight Spiral
2096,Disturbed
2097,Barred Spiral
2098,Round Smooth
2099,Unbarred Loose Spiral
2100,Barred Spiral
2101,Unbarred Loose Spiral
2102,Barred Spiral
2103,Unbarred Loose Spiral
2104,In-between Round Smooth
2105,Barred Spiral
2106,Unbarred Tight Spiral
2107,Disturbed
2108,In-between Round Smooth
2109,Unbarred Tight Spiral
2110,Cigar Shaped Smooth
2111,Barred Spiral
2112,In-between Round Smooth
2113,Edge-on without Bulge
2114,Unbarred Tight Spiral
2115,Unbarred Tight Spiral
2116,In-between Round Smooth
2117,Edge-on with Bulge
2118,Round Smooth
2119,Unbarred Loose Spiral
2120,Disturbed
2121,Merging
2122,Edge-on without Bulge
2123,Unbarred Loose Spiral
2124,Round Smooth
2125,Round Smooth
2126,Barred Spiral
2127,In-between Round Smooth
2128,Unbarred Tight Spiral
2129,Edge-on with Bulge
2130,Edge-on with Bulge
2131,Round Smooth
2132,Barred Spiral
2133,Merging
2134,In-between Round Smooth
2135,In-between Round Smooth
2136,Unbarred Loose Spiral
2137,Edge-on with Bulge
2138,Barred Spiral
2139,Barred Spiral
2140,Unbarred Tight Spiral
2141,Round Smooth
2142,Unbarred Tight Spiral
2143,Edge-on without Bulge
2144,Round Smooth
2145,Barred Spiral
2146,Edge-on with Bulge
2147,Unbarred Loose Spiral
2148,In-between Round Smooth
2149,Unbarred Loose Spiral
2150,Edge-on with Bulge
2151,Merging
2152,Unbarred Loose Spiral
2153,Barred Spiral
2154,Unbarred Loose Spiral
2155,Unbarred Tight Spiral
2156,Barred Spiral
2157,Unbarred Tight Spiral
2158,Edge-on with Bulge
2159,In-between Round Smooth
2160,Edge-on with Bulge
2161,Edge-on with Bulge
2162,Unbarred Loose Spiral
2163,Merging
2164,Merging
2165,Unbarred Tight Spiral
2166,In-between Round Smooth
2167,Round Smooth
2168,Edge-on with Bulge
2169,Unbarred Loose Spiral
2170,Edge-on without Bulge
2171,Edge-on without Bulge
2172,Cigar Shaped Smooth
2173,Edge-on with Bulge
2174,Edge-on without Bulge
2175,In-between Round Smooth
2176,Disturbed
2177,Round Smooth
2178,In-between Round Smooth
2179,Unbarred Loose Spiral
2180,In-between Round Smooth
2181,Merging
2182,Unbarred Tight Spiral
2183,Disturbed
2184,Unbarred Loose Spiral
2185,In-between Round Smooth
2186,Merging
2187,Round Smooth
2188,Unbarred Loose Spiral
2189,In-between Round Smooth
2190,Barred Spiral
2191,Merging
2192,Edge-on with Bulge
2193,Edge-on without Bulge
2194,Unbarred Tight Spiral
2195,Edge-on without Bulge
2196,Edge-on without Bulge
2197,Merging
2198,Unbarred Tight Spiral
2199,Round Smooth
2200,Round Smooth
2201,In-between Round Smooth
2202,Unbarred Loose Spiral
2203,Edge-on without Bulge
2204,Barred Spiral
2205,Round Smooth
2206,Barred Spiral
2207,Round Smooth
2208,Round Smooth
2209,Unbarred Loose Spiral
2210,Edge-on with Bulge
2211,Unbarred Tight Spiral
2212,Unbarred Tight Spiral
2213,Unbarred Loose Spiral
2214,Unbarred Tight Spiral
2215,Edge-on with Bulge
2216,Round Smooth
2217,Unbarred Tight Spiral
2218,Edge-on with Bulge
2219,Unbarred Tight Spiral
2220,Unbarred Tight Spiral
2221,Edge-on with Bulge
2222,Unbarred Tight Spiral
2223,Barred Spiral
2224,Unbarred Tight Spiral
2225,Unbarred Loose Spiral
2226,Edge-on without Bulge
2227,Unbarred Tight Spiral
2228,Unbarred Loose Spiral
2229,Unbarred Tight Spiral
2230,Round Smooth
2231,Edge-on without Bulge
2232,Edge-on without Bulge
2233,In-between Round Smooth
2234,Unbarred Loose Spiral
2235,Unbarred Tight Spiral
2236,Edge-on with Bulge
2237,Round Smooth
2238,Edge-on without Bulge
2239,Round Smooth
2240,Edge-on with Bulge
2241,Barred Spiral
2242,Edge-on with Bulge
2243,Edge-on without Bulge
2244,Unbarred Loose Spiral
2245,Disturbed
2246,Unbarred Tight Spiral
2247,Merging
2248,Merging
2249,Unbarred Tight Spiral
2250,Unbarred Tight Spiral
2251,Disturbed
2252,Round Smooth
2253,Unbarred Tight Spiral
2254,Unbarred Loose Spiral
2255,Unbarred Tight Spiral
2256,Merging
2257,Edge-on with Bulge
2258,Unbarred Tight Spiral
2259,Edge-on with Bulge
2260,Cigar Shaped Smooth
2261,In-between Round Smooth
2262,Unbarred Tight Spiral
2263,Merging
2264,Round Smooth
2265,Unbarred Loose Spiral
2266,Unbarred Loose Spiral
2267,In-between Round Smooth
2268,Unbarred Tight Spiral
2269,Merging
2270,Round Smooth
2271,Edge-on without Bulge
2272,In-between Round Smooth
2273,Disturbed
2274,Unbarred Tight Spiral
2275,Merging
2276,Edge-on without Bulge
2277,Unbarred Loose Spiral
2278,Unbarred Tight Spiral
2279,Barred Spiral
2280,Disturbed
2281,Disturbed
2282,Merging
2283,Merging
2284,Barred Spiral
2285,Disturbed
2286,Edge-on with Bulge
2287,In-between Round Smooth
2288,Round Smooth
2289,In-between Round Smooth
2290,Edge-on with Bulge
2291,Unbarred Loose Spiral
2292,Unbarred Loose Spiral
2293,Barred Spiral
2294,Merging
2295,Unbarred Loose Spiral
2296,Unbarred Tight Spiral
2297,Merging
2298,Disturbed
2299,Edge-on with Bulge
2300,Unbarred Loose Spiral
2301,Edge-on without Bulge
2302,In-between Round Smooth
2303,Edge-on without Bulge
2304,Merging
2305,Unbarred Loose Spiral
2306,Merging
2307,Unbarred Loose Spiral
2308,In-between Round Smooth
2309,Merging
2310,Edge-on without Bulge
2311,Barred Spiral
2312,Round Smooth
2313,Round Smooth
2314,Edge-on with Bulge
2315,Edge-on without Bulge
2316,Round Smooth
2317,Edge-on without Bulge
2318,Unbarred Loose Spiral
2319,Unbarred Loose Spiral
2320,Barred Spiral
